id,name_fr,name_en,path_key,type
EnchArmorScaledHelmetDestruction03,Casque d'cailles de destruction accrue,Scaled Helmet of Major Destruction,[00] Skyrim.esm/[21] Armor/[1141] EnchArmorScaledHelmetDestruction03 [ARMO-00046DB4],ARMO
EnchArmorScaledHelmetDestruction02,Casque d'cailles de destruction,Scaled Helmet of Destruction,[00] Skyrim.esm/[21] Armor/[1142] EnchArmorScaledHelmetDestruction02 [ARMO-00046DB3],ARMO
EnchArmorScaledHelmetConjuration04,Casque d'cailles de conjuration majeure,Scaled Helmet of Eminent Conjuration,[00] Skyrim.esm/[21] Armor/[1143] EnchArmorScaledHelmetConjuration04 [ARMO-00046DB2],ARMO
EnchArmorScaledHelmetConjuration03,Casque d'cailles de conjuration accrue,Scaled Helmet of Major Conjuration,[00] Skyrim.esm/[21] Armor/[1144] EnchArmorScaledHelmetConjuration03 [ARMO-00046DB1],ARMO
EnchArmorScaledHelmetConjuration02,Casque d'cailles de conjuration,Scaled Helmet of Conjuration,[00] Skyrim.esm/[21] Armor/[1145] EnchArmorScaledHelmetConjuration02 [ARMO-00046D21],ARMO
EnchArmorScaledHelmetAlteration04,Casque d'cailles d'altration majeure,Scaled Helmet of Eminent Alteration,[00] Skyrim.esm/[21] Armor/[1146] EnchArmorScaledHelmetAlteration04 [ARMO-00046D20],ARMO
EnchArmorScaledHelmetAlteration03,Casque d'cailles d'altration accrue,Scaled Helmet of Major Alteration,[00] Skyrim.esm/[21] Armor/[1147] EnchArmorScaledHelmetAlteration03 [ARMO-00046D1F],ARMO
EnchArmorScaledHelmetAlteration02,Casque d'cailles d'altration,Scaled Helmet of Alteration,[00] Skyrim.esm/[21] Armor/[1148] EnchArmorScaledHelmetAlteration02 [ARMO-00046D1A],ARMO
EnchArmorScaledHelmetAlchemy04,Casque d'cailles d'alchimie majeure,Scaled Helmet of Eminent Alchemy,[00] Skyrim.esm/[21] Armor/[1149] EnchArmorScaledHelmetAlchemy04 [ARMO-00046CF8],ARMO
EnchNecklaceOneHanded06,Collier de maniement absolu,Necklace of Peerless Wielding,[00] Skyrim.esm/[21] Armor/[114] EnchNecklaceOneHanded06 [ARMO-0010DF67],ARMO
EnchArmorScaledHelmetAlchemy02,Casque d'cailles d'alchimie,Scaled Helmet of Alchemy,[00] Skyrim.esm/[21] Armor/[1150] EnchArmorScaledHelmetAlchemy02 [ARMO-00046CF7],ARMO
EnchArmorScaledHelmetAlchemy03,Casque d'cailles d'alchimie accrue,Scaled Helmet of Major Alchemy,[00] Skyrim.esm/[21] Armor/[1151] EnchArmorScaledHelmetAlchemy03 [ARMO-00046CF6],ARMO
EnchArmorScaledGauntletsTwoHanded04,Gantelets d'cailles de poigne majeure,Scaled Bracers of Eminent Sure Grip,[00] Skyrim.esm/[21] Armor/[1152] EnchArmorScaledGauntletsTwoHanded04 [ARMO-00046CF5],ARMO
EnchArmorScaledGauntletsTwoHanded03,Gantelets d'cailles de poigne accrue,Scaled Bracers of Major Sure Grip,[00] Skyrim.esm/[21] Armor/[1153] EnchArmorScaledGauntletsTwoHanded03 [ARMO-00046CF4],ARMO
EnchArmorScaledGauntletsTwoHanded02,Gantelets d'cailles de poigne,Scaled Bracers of Sure Grip,[00] Skyrim.esm/[21] Armor/[1154] EnchArmorScaledGauntletsTwoHanded02 [ARMO-00046CF3],ARMO
EnchArmorScaledGauntletsSmithing04,Gantelets d'cailles de forgeage majeur,Scaled Bracers of Eminent Smithing,[00] Skyrim.esm/[21] Armor/[1155] EnchArmorScaledGauntletsSmithing04 [ARMO-00046CEA],ARMO
EnchArmorScaledGauntletsSmithing03,Gantelets d'cailles de forgeage accru,Scaled Bracers of Major Smithing,[00] Skyrim.esm/[21] Armor/[1156] EnchArmorScaledGauntletsSmithing03 [ARMO-00046CDA],ARMO
EnchArmorScaledGauntletsSmithing02,Gantelets d'cailles de forgeage,Scaled Bracers of Smithing,[00] Skyrim.esm/[21] Armor/[1157] EnchArmorScaledGauntletsSmithing02 [ARMO-00046C9E],ARMO
EnchArmorScaledGauntletsPickpocket04,Gantelets d'cailles de dextrit majeure,Scaled Bracers of Eminent Deft Hands,[00] Skyrim.esm/[21] Armor/[1158] EnchArmorScaledGauntletsPickpocket04 [ARMO-00046C80],ARMO
EnchArmorScaledGauntletsPickpocket03,Gantelets d'cailles de dextrit accrue,Scaled Bracers of Major Deft Hands,[00] Skyrim.esm/[21] Armor/[1159] EnchArmorScaledGauntletsPickpocket03 [ARMO-00046C7F],ARMO
EnchNecklaceStaminaRate06,Collier de renouveau,Necklace of Renewal,[00] Skyrim.esm/[21] Armor/[115] EnchNecklaceStaminaRate06 [ARMO-0010DF5E],ARMO
EnchArmorScaledGauntletsPickpocket02,Gantelets d'cailles de dextrit,Scaled Bracers of Deft Hands,[00] Skyrim.esm/[21] Armor/[1160] EnchArmorScaledGauntletsPickpocket02 [ARMO-00046C7D],ARMO
EnchArmorScaledGauntletsOneHanded04,Gantelets d'cailles de maniement majeur,Scaled Bracers of Eminent Wielding,[00] Skyrim.esm/[21] Armor/[1161] EnchArmorScaledGauntletsOneHanded04 [ARMO-00046C7C],ARMO
EnchArmorScaledGauntletsOneHanded03,Gantelets d'cailles de maniement accru,Scaled Bracers of Major Wielding,[00] Skyrim.esm/[21] Armor/[1162] EnchArmorScaledGauntletsOneHanded03 [ARMO-00046C7A],ARMO
EnchArmorScaledGauntletsOneHanded02,Gantelets d'cailles de maniement,Scaled Bracers of Wielding,[00] Skyrim.esm/[21] Armor/[1163] EnchArmorScaledGauntletsOneHanded02 [ARMO-00046C79],ARMO
EnchArmorScaledGauntletsMarksman04,Gantelets d'cailles d'archerie majeure,Scaled Bracers of Eminent Archery,[00] Skyrim.esm/[21] Armor/[1164] EnchArmorScaledGauntletsMarksman04 [ARMO-00046BEB],ARMO
EnchArmorScaledGauntletsMarksman03,Gantelets d'cailles d'archerie accrue,Scaled Bracers of Major Archery,[00] Skyrim.esm/[21] Armor/[1165] EnchArmorScaledGauntletsMarksman03 [ARMO-00046BEA],ARMO
EnchArmorScaledGauntletsMarksman02,Gantelets d'cailles d'archerie,Scaled Bracers of Archery,[00] Skyrim.esm/[21] Armor/[1166] EnchArmorScaledGauntletsMarksman02 [ARMO-00046BE9],ARMO
EnchArmorScaledGauntletsLockpicking04,Gantelets d'cailles de crochetage majeur,Scaled Bracers of Eminent Lockpicking,[00] Skyrim.esm/[21] Armor/[1167] EnchArmorScaledGauntletsLockpicking04 [ARMO-00046BE8],ARMO
EnchArmorScaledGauntletsLockpicking03,Gantelets d'cailles de crochetage accru,Scaled Bracers of Major Lockpicking,[00] Skyrim.esm/[21] Armor/[1168] EnchArmorScaledGauntletsLockpicking03 [ARMO-00046BE7],ARMO
EnchArmorScaledGauntletsLockpicking02,Gantelets d'cailles de crochetage,Scaled Bracers of Lockpicking,[00] Skyrim.esm/[21] Armor/[1169] EnchArmorScaledGauntletsLockpicking02 [ARMO-00046BE6],ARMO
EnchNecklaceStaminaRate05,Collier de vivification,Necklace of Invigoration,[00] Skyrim.esm/[21] Armor/[116] EnchNecklaceStaminaRate05 [ARMO-0010DF5D],ARMO
EnchArmorScaledGauntletsAlchemy04,Gantelets d'cailles d'alchimie majeure,Scaled Bracers of Eminent Alchemy,[00] Skyrim.esm/[21] Armor/[1170] EnchArmorScaledGauntletsAlchemy04 [ARMO-00046BD2],ARMO
EnchArmorScaledGauntletsAlchemy03,Gantelets d'cailles d'alchimie accrue,Scaled Bracers of Major Alchemy,[00] Skyrim.esm/[21] Armor/[1171] EnchArmorScaledGauntletsAlchemy03 [ARMO-00046BD1],ARMO
EnchArmorScaledGauntletsAlchemy02,Gantelets d'cailles d'alchimie,Scaled Bracers of Alchemy,[00] Skyrim.esm/[21] Armor/[1172] EnchArmorScaledGauntletsAlchemy02 [ARMO-00046BD0],ARMO
EnchArmorImperialStuddedCuirassLightArmor03,Armure impriale cloute de grand cuyer,Studded Imperial Armor of the Major Squire,[00] Skyrim.esm/[21] Armor/[1173] EnchArmorImperialStuddedCuirassLightArmor03 [ARMO-00046BB9],ARMO
EnchArmorImperialStuddedCuirassLightArmor02,Armure impriale cloute d'cuyer,Studded Imperial Armor of the Squire,[00] Skyrim.esm/[21] Armor/[1174] EnchArmorImperialStuddedCuirassLightArmor02 [ARMO-00046BB8],ARMO
EnchArmorImperialStuddedCuirassLightArmor01,Armure impriale cloute d'humble cuyer,Studded Imperial Armor of the Minor Squire,[00] Skyrim.esm/[21] Armor/[1175] EnchArmorImperialStuddedCuirassLightArmor01 [ARMO-00046BB7],ARMO
EnchArmorImperialStuddedCuirassHealth03,Armure impriale cloute de sant accrue,Studded Imperial Armor of Major Health,[00] Skyrim.esm/[21] Armor/[1176] EnchArmorImperialStuddedCuirassHealth03 [ARMO-00046BB6],ARMO
EnchArmorImperialStuddedCuirassHealth02,Armure impriale cloute de sant,Studded Imperial Armor of Health,[00] Skyrim.esm/[21] Armor/[1177] EnchArmorImperialStuddedCuirassHealth02 [ARMO-00046BB5],ARMO
EnchArmorImperialStuddedCuirassHealth01,Armure impriale cloute de sant minime,Studded Imperial Armor of Minor Health,[00] Skyrim.esm/[21] Armor/[1178] EnchArmorImperialStuddedCuirassHealth01 [ARMO-00046BB4],ARMO
ClothesChild03,Vtements d'enfant,Child's Clothes,[00] Skyrim.esm/[21] Armor/[1179] ClothesChild03 [ARMO-000467C0],ARMO
EnchNecklaceStaminaRate04,Collier de rtablissement,Necklace of Rejuvenation,[00] Skyrim.esm/[21] Armor/[117] EnchNecklaceStaminaRate04 [ARMO-0010DF5C],ARMO
ClothesChild02,Vtements d'enfant,Child's Clothes,[00] Skyrim.esm/[21] Armor/[1180] ClothesChild02 [ARMO-000467BF],ARMO
FavorWindhelmViolaRing,Bague en or de Viola,Viola's Gold Ring,[00] Skyrim.esm/[21] Armor/[1181] FavorWindhelmViolaRing [ARMO-000403A9],ARMO
dunGauldurAmulet,Amulette de Gauldur,The Gauldur Amulet,[00] Skyrim.esm/[21] Armor/[1182] dunGauldurAmulet [ARMO-0002D773],ARMO
dunGauldurAmuletFragmentSaarthal,Fragment de l'amulette de Gauldur,Gauldur Amulet Fragment,[00] Skyrim.esm/[21] Armor/[1183] dunGauldurAmuletFragmentSaarthal [ARMO-0002D75A],ARMO
dunGauldurAmuletFragmentGeirmund,Fragment de l'amulette de Gauldur,Gauldur Amulet Fragment,[00] Skyrim.esm/[21] Armor/[1184] dunGauldurAmuletFragmentGeirmund [ARMO-0002D753],ARMO
dunGauldurAmuletFragmentFolgunthur,Fragment de l'amulette de Gauldur,Gauldur Amulet Fragment,[00] Skyrim.esm/[21] Armor/[1185] dunGauldurAmuletFragmentFolgunthur [ARMO-0002D74F],ARMO
ArmorGuardHelmetFullRift,Casque de garde de Faillaise,Riften Guard's Helmet,[00] Skyrim.esm/[21] Armor/[1186] ArmorGuardHelmetFullRift [ARMO-00021622],ARMO
ArmorGuardHelmetFullPale,Casque de garde du Clos,Pale Guard's Helmet,[00] Skyrim.esm/[21] Armor/[1187] ArmorGuardHelmetFullPale [ARMO-0002161F],ARMO
ArmorGuardHelmetFullWinterhold,Casque de garde de Fortdhiver,Winterhold Guard's Helmet,[00] Skyrim.esm/[21] Armor/[1188] ArmorGuardHelmetFullWinterhold [ARMO-0002161D],ARMO
ArmorGuardHelmetFullHjaalmarch,Casque de garde de Hjaalmarche,Hjaalmarch Guard's Helmet,[00] Skyrim.esm/[21] Armor/[1189] ArmorGuardHelmetFullHjaalmarch [ARMO-0002161B],ARMO
EnchNecklaceStaminaRate03,Collier de rcupration,Necklace of Recuperation,[00] Skyrim.esm/[21] Armor/[118] EnchNecklaceStaminaRate03 [ARMO-0010DF5B],ARMO
ArmorGuardHelmetFullFalkreath,Casque de garde d'pervine,Falkreath Guard's Helmet,[00] Skyrim.esm/[21] Armor/[1190] ArmorGuardHelmetFullFalkreath [ARMO-00021619],ARMO
ArmorGuardHelmetFullWhiterun,Casque de garde de Blancherive,Whiterun Guard's Helmet,[00] Skyrim.esm/[21] Armor/[1191] ArmorGuardHelmetFullWhiterun [ARMO-00021615],ARMO
ArmorGuardHelmetFullReach,Casque de garde de Markarth,Markarth Guard's Helmet,[00] Skyrim.esm/[21] Armor/[1192] ArmorGuardHelmetFullReach [ARMO-00021613],ARMO
ArmorGuardCuirassThePale,Armure de garde du Clos,Pale Guard's Armor,[00] Skyrim.esm/[21] Armor/[1193] ArmorGuardCuirassThePale [ARMO-00021525],ARMO
ArmorGuardCuirassWinterhold,Armure de garde de Fortdhiver,Winterhold Guard's Armor,[00] Skyrim.esm/[21] Armor/[1194] ArmorGuardCuirassWinterhold [ARMO-00021522],ARMO
ArmorGuardCuirassHjaalmarch,Armure de garde de Hjaalmarche,Hjaalmarch Guard's Armor,[00] Skyrim.esm/[21] Armor/[1195] ArmorGuardCuirassHjaalmarch [ARMO-00021520],ARMO
ArmorGuardCuirassFalkreath,Armure de garde d'pervine,Falkreath Guard's Armor,[00] Skyrim.esm/[21] Armor/[1196] ArmorGuardCuirassFalkreath [ARMO-0002151E],ARMO
ArmorGuardCuirassWhiterun,Armure de garde de Blancherive,Whiterun Guard's Armor,[00] Skyrim.esm/[21] Armor/[1197] ArmorGuardCuirassWhiterun [ARMO-0002150D],ARMO
ArmorGuardCuirassMarkarth,Armure de garde de Markarth,Markarth Guard's Armor,[00] Skyrim.esm/[21] Armor/[1198] ArmorGuardCuirassMarkarth [ARMO-00021508],ARMO
ArmorGuardCuirassRiften,Armure de garde de Faillaise,Riften Guard's Armor,[00] Skyrim.esm/[21] Armor/[1199] ArmorGuardCuirassRiften [ARMO-00021507],ARMO
EnchNecklaceHealRate06,Collier de renaissance,Necklace of Revival,[00] Skyrim.esm/[21] Armor/[119] EnchNecklaceHealRate06 [ARMO-0010DF5A],ARMO
MS06ShieldL32,Bouclier de Solitude,Shield of Solitude,[00] Skyrim.esm/[21] Armor/[11] MS06ShieldL32 [ARMO-0010EB63],ARMO
ArmorGuardShieldPale,Bouclier de garde du Clos,Pale Guard's Shield,[00] Skyrim.esm/[21] Armor/[1200] ArmorGuardShieldPale [ARMO-000214F7],ARMO
ArmorGuardShieldSolitude,Bouclier de garde de Solitude,Solitude Guard's Shield,[00] Skyrim.esm/[21] Armor/[1201] ArmorGuardShieldSolitude [ARMO-000214F4],ARMO
ArmorGuardShieldWinterhold,Bouclier de garde de Fortdhiver,Winterhold Guard's Shield,[00] Skyrim.esm/[21] Armor/[1202] ArmorGuardShieldWinterhold [ARMO-000214F1],ARMO
ArmorGuardShieldHjaalmarch,Bouclier de garde de Hjaalmarche,Hjaalmarch Guard's Shield,[00] Skyrim.esm/[21] Armor/[1203] ArmorGuardShieldHjaalmarch [ARMO-000214EF],ARMO
ArmorGuardShieldFalkreath,Bouclier de garde d'pervine,Falkreath Guard's Shield,[00] Skyrim.esm/[21] Armor/[1204] ArmorGuardShieldFalkreath [ARMO-000214ED],ARMO
ArmorGuardShieldEastmarch,Bouclier de garde de Vendeaume,Windhelm Guard's Shield,[00] Skyrim.esm/[21] Armor/[1205] ArmorGuardShieldEastmarch [ARMO-000214EB],ARMO
ArmorGuardShieldWhiteRun,Bouclier de garde de Blancherive,Whiterun Guard's Shield,[00] Skyrim.esm/[21] Armor/[1206] ArmorGuardShieldWhiteRun [ARMO-000214E0],ARMO
ArmorGuardShieldMarkarth,Bouclier de garde de Markarth,Markarth Guard's Shield,[00] Skyrim.esm/[21] Armor/[1207] ArmorGuardShieldMarkarth [ARMO-000214DC],ARMO
ArmorGuardShieldRiften,Bouclier de garde de Faillaise,Riften Guard's Shield,[00] Skyrim.esm/[21] Armor/[1208] ArmorGuardShieldRiften [ARMO-000214BA],ARMO
ClothesEmperor,Robe de l'empereur,Emperor's Robes,[00] Skyrim.esm/[21] Armor/[1209] ClothesEmperor [ARMO-00015516],ARMO
EnchNecklaceHealRate05,Collier de rgnration,Necklace of Regeneration,[00] Skyrim.esm/[21] Armor/[120] EnchNecklaceHealRate05 [ARMO-0010DF59],ARMO
ClothesChildrenShoes,Chaussures,Shoes,[00] Skyrim.esm/[21] Armor/[1210] ClothesChildrenShoes [ARMO-000E80A8],ARMO
skinDragonAlduinUnderskin,,,[00] Skyrim.esm/[21] Armor/[1211] skinDragonAlduinUnderskin [ARMO-000E7711],ARMO
DA16VaerminaRobes,Robe de Vaermina,Vaermina Robes,[00] Skyrim.esm/[21] Armor/[1212] DA16VaerminaRobes [ARMO-000E739B],ARMO
ArmorShieldofYsgramor,Bouclier d'Ysgramor,Shield of Ysgramor,[00] Skyrim.esm/[21] Armor/[1213] ArmorShieldofYsgramor [ARMO-000E41D8],ARMO
MQ201PartyOutfit,Vtements festifs,Party Clothes,[00] Skyrim.esm/[21] Armor/[1214] MQ201PartyOutfit [ARMO-000E40DF],ARMO
MQ201PartyBoots,Bottes festives,Party Boots,[00] Skyrim.esm/[21] Armor/[1215] MQ201PartyBoots [ARMO-000E40DE],ARMO
SkinMudcrabLarge,,,[00] Skyrim.esm/[21] Armor/[1216] SkinMudcrabLarge [ARMO-000E40BB],ARMO
SkinMudcrabMedium,,,[00] Skyrim.esm/[21] Armor/[1217] SkinMudcrabMedium [ARMO-000E40BA],ARMO
ArmorThievesGuildKarliahHelmet,Capuchon de Karliah,Karliah's Hood,[00] Skyrim.esm/[21] Armor/[1218] ArmorThievesGuildKarliahHelmet [ARMO-000E35EA],ARMO
ArmorThievesGuildKarliahGauntlets,Gants de Karliah,Karliah's Gloves,[00] Skyrim.esm/[21] Armor/[1219] ArmorThievesGuildKarliahGauntlets [ARMO-000E35E9],ARMO
EnchNecklaceHealRate04,Collier de soulagement,Necklace of Mending,[00] Skyrim.esm/[21] Armor/[121] EnchNecklaceHealRate04 [ARMO-0010DF58],ARMO
ArmorThievesGuildKarliahCuirass,Armure de Karliah,Karliah's Armor,[00] Skyrim.esm/[21] Armor/[1220] ArmorThievesGuildKarliahCuirass [ARMO-000E35E8],ARMO
ArmorThievesGuildKarliahBoots,Bottes de Karliah,Karliah's Boots,[00] Skyrim.esm/[21] Armor/[1221] ArmorThievesGuildKarliahBoots [ARMO-000E35E7],ARMO
ArmorThievesGuildVariant02Helmet,Thieves Guild Hood Alt,Thieves Guild Hood Alt,[00] Skyrim.esm/[21] Armor/[1222] ArmorThievesGuildVariant02Helmet [ARMO-000E35DF],ARMO
ArmorThievesGuildVariantHelmet,Thieves Guild Variant Hood,Thieves Guild Variant Hood,[00] Skyrim.esm/[21] Armor/[1223] ArmorThievesGuildVariantHelmet [ARMO-000E35DD],ARMO
ArmorThievesGuildVariantGauntlets,Thieves Guild Variant Gloves,Thieves Guild Variant Gloves,[00] Skyrim.esm/[21] Armor/[1224] ArmorThievesGuildVariantGauntlets [ARMO-000E35DC],ARMO
ArmorThievesGuildVariantCuirass,Thieves Guild Variant Armor,Thieves Guild Variant Armor,[00] Skyrim.esm/[21] Armor/[1225] ArmorThievesGuildVariantCuirass [ARMO-000E35DB],ARMO
ArmorThievesGuildVariantBoots,Thieves Guild Variant Boots,Thieves Guild Variant Boots,[00] Skyrim.esm/[21] Armor/[1226] ArmorThievesGuildVariantBoots [ARMO-000E35DA],ARMO
ArmorThievesGuildLeaderHelmet,Capuchon de matre de guilde,Guild Master's Hood,[00] Skyrim.esm/[21] Armor/[1227] ArmorThievesGuildLeaderHelmet [ARMO-000E35D9],ARMO
ArmorThievesGuildLeaderGauntlets,Gants de matre de guilde,Guild Master's Gloves,[00] Skyrim.esm/[21] Armor/[1228] ArmorThievesGuildLeaderGauntlets [ARMO-000E35D8],ARMO
ArmorThievesGuildLeaderCuirass,Armure de matre de guilde,Guild Master's Armor,[00] Skyrim.esm/[21] Armor/[1229] ArmorThievesGuildLeaderCuirass [ARMO-000E35D7],ARMO
EnchNecklaceHealRate03,Collier de remde,Necklace of Remedy,[00] Skyrim.esm/[21] Armor/[122] EnchNecklaceHealRate03 [ARMO-0010DF57],ARMO
ArmorThievesGuildLeaderBoots,Bottes de matre de guilde,Guild Master's Boots,[00] Skyrim.esm/[21] Armor/[1230] ArmorThievesGuildLeaderBoots [ARMO-000E35D6],ARMO
DBArmorHelmetSP,Coule sibylline antique,Ancient Shrouded Cowl,[00] Skyrim.esm/[21] Armor/[1231] DBArmorHelmetSP [ARMO-000E1F17],ARMO
DBArmorGlovesSP,Gants sibyllins antiques,Ancient Shrouded Gloves,[00] Skyrim.esm/[21] Armor/[1232] DBArmorGlovesSP [ARMO-000E1F16],ARMO
DBArmorSP,Armure sibylline antique,Ancient Shrouded Armor,[00] Skyrim.esm/[21] Armor/[1233] DBArmorSP [ARMO-000E1F15],ARMO
DBArmorBootsSP,Bottes sibyllines antiques,Ancient Shrouded Boots,[00] Skyrim.esm/[21] Armor/[1234] DBArmorBootsSP [ARMO-000E1F14],ARMO
dunWhiteRiverWatchGauntlets,Mains de fer,Ironhand Gauntlets,[00] Skyrim.esm/[21] Armor/[1235] dunWhiteRiverWatchGauntlets [ARMO-000E1643],ARMO
DBClothesRedguardBoots,Bottes,Boots,[00] Skyrim.esm/[21] Armor/[1236] DBClothesRedguardBoots [ARMO-000E0DD4],ARMO
DBClothesRedguardHood,Capuchon de Rougegarde,Redguard Hood,[00] Skyrim.esm/[21] Armor/[1237] DBClothesRedguardHood [ARMO-000E0DD2],ARMO
DBClothesRedguardClothes,Vtements de Rougegarde,Redguard Clothes,[00] Skyrim.esm/[21] Armor/[1238] DBClothesRedguardClothes [ARMO-000E0DD0],ARMO
DecapitatedHead,,,[00] Skyrim.esm/[21] Armor/[1239] DecapitatedHead [ARMO-000DB5D0],ARMO
EnchNecklaceMagicka06,Collier de magie absolue,Necklace of Peerless Magicka,[00] Skyrim.esm/[21] Armor/[123] EnchNecklaceMagicka06 [ARMO-0010DF56],ARMO
ArmorBoneCrown,Couronne d'os,Jagged Crown,[00] Skyrim.esm/[21] Armor/[1240] ArmorBoneCrown [ARMO-000DA750],ARMO
ForswornGauntlets,Gantelets de Parjure,Forsworn Gauntlets,[00] Skyrim.esm/[21] Armor/[1241] ForswornGauntlets [ARMO-000D8D55],ARMO
ForswornHelmet,Coiffe de Parjure,Forsworn Headdress,[00] Skyrim.esm/[21] Armor/[1242] ForswornHelmet [ARMO-000D8D52],ARMO
ForswornCuirass,Armure de Parjure,Forsworn Armor,[00] Skyrim.esm/[21] Armor/[1243] ForswornCuirass [ARMO-000D8D50],ARMO
ForswornBoots,Bottes de Parjure,Forsworn Boots,[00] Skyrim.esm/[21] Armor/[1244] ForswornBoots [ARMO-000D8D4E],ARMO
EnchArmorDaedricShieldResistShock06,Bouclier daedra d'isolation,Daedric Shield of Grounding,[00] Skyrim.esm/[21] Armor/[1245] EnchArmorDaedricShieldResistShock06 [ARMO-000D7AF9],ARMO
EnchArmorDaedricShieldResistShock05,Bouclier daedra de foudre anantie,Daedric Shield of Shock Abatement,[00] Skyrim.esm/[21] Armor/[1246] EnchArmorDaedricShieldResistShock05 [ARMO-000D7AF8],ARMO
EnchArmorDaedricShieldResistShock04,Bouclier daedra de foudre neutralise,Daedric Shield of Shock Suppression,[00] Skyrim.esm/[21] Armor/[1247] EnchArmorDaedricShieldResistShock04 [ARMO-000D7AF7],ARMO
EnchArmorDaedricShieldResistFrost06,Bouclier daedra de dgel,Daedric Shield of Warmth,[00] Skyrim.esm/[21] Armor/[1248] EnchArmorDaedricShieldResistFrost06 [ARMO-000D7AF6],ARMO
EnchArmorDaedricShieldResistFrost05,Bouclier daedra de glace anantie,Daedric Shield of Frost Abatement,[00] Skyrim.esm/[21] Armor/[1249] EnchArmorDaedricShieldResistFrost05 [ARMO-000D7AF5],ARMO
EnchNecklaceMagicka05,Collier de magie extrme,Necklace of Extreme Magicka,[00] Skyrim.esm/[21] Armor/[124] EnchNecklaceMagicka05 [ARMO-0010DF55],ARMO
EnchArmorDaedricShieldResistFrost04,Bouclier daedra de glace neutralise,Daedric Shield of Frost Suppression,[00] Skyrim.esm/[21] Armor/[1250] EnchArmorDaedricShieldResistFrost04 [ARMO-000D7AF4],ARMO
EnchArmorDaedricShieldResistFire06,Bouclier daedra de Marchefeu,Daedric Shield of the Firewalker,[00] Skyrim.esm/[21] Armor/[1251] EnchArmorDaedricShieldResistFire06 [ARMO-000D7AF3],ARMO
EnchArmorDaedricShieldResistFire05,Bouclier daedra de feu ananti,Daedric Shield of Fire Abatement,[00] Skyrim.esm/[21] Armor/[1252] EnchArmorDaedricShieldResistFire05 [ARMO-000D7AF2],ARMO
EnchArmorDaedricShieldResistFire04,Bouclier daedra de feu neutralis,Daedric Shield of Fire Suppression,[00] Skyrim.esm/[21] Armor/[1253] EnchArmorDaedricShieldResistFire04 [ARMO-000D7AF1],ARMO
EnchArmorDaedricShieldBlock06,Bouclier daedra de parade absolue,Daedric Shield of Peerless Blocking,[00] Skyrim.esm/[21] Armor/[1254] EnchArmorDaedricShieldBlock06 [ARMO-000D7AF0],ARMO
EnchArmorDaedricShieldBlock05,Bouclier daedra de parade extrme,Daedric Shield of Extreme Blocking,[00] Skyrim.esm/[21] Armor/[1255] EnchArmorDaedricShieldBlock05 [ARMO-000D7AEF],ARMO
EnchArmorDaedricShieldBlock04,Bouclier daedra de parade majeure,Daedric Shield of Eminent Blocking,[00] Skyrim.esm/[21] Armor/[1256] EnchArmorDaedricShieldBlock04 [ARMO-000D7AEE],ARMO
EnchArmorDaedricHelmetWaterbreathing,Casque daedra de respiration aquatique,Daedric Helmet of Waterbreathing,[00] Skyrim.esm/[21] Armor/[1257] EnchArmorDaedricHelmetWaterbreathing [ARMO-000D7AED],ARMO
EnchArmorDaedricHelmetRestoration06,Casque daedra de gurison absolue,Daedric Helmet of Peerless Restoration,[00] Skyrim.esm/[21] Armor/[1258] EnchArmorDaedricHelmetRestoration06 [ARMO-000D7AEC],ARMO
EnchArmorDaedricHelmetRestoration05,Casque daedra de gurison extrme,Daedric Helmet of Extreme Restoration,[00] Skyrim.esm/[21] Armor/[1259] EnchArmorDaedricHelmetRestoration05 [ARMO-000D7AEB],ARMO
EnchNecklaceMagicka04,Collier de magie majeure,Necklace of Eminent Magicka,[00] Skyrim.esm/[21] Armor/[125] EnchNecklaceMagicka04 [ARMO-0010DF54],ARMO
EnchArmorDaedricHelmetRestoration04,Casque daedra de gurison majeure,Daedric Helmet of Eminent Restoration,[00] Skyrim.esm/[21] Armor/[1260] EnchArmorDaedricHelmetRestoration04 [ARMO-000D7AEA],ARMO
EnchArmorDaedricHelmetMarksman06,Casque daedra d'archerie absolue,Daedric Helmet of Peerless Archery,[00] Skyrim.esm/[21] Armor/[1261] EnchArmorDaedricHelmetMarksman06 [ARMO-000D7AE9],ARMO
EnchArmorDaedricHelmetMarksman05,Casque daedra d'archerie extrme,Daedric Helmet of Extreme Archery,[00] Skyrim.esm/[21] Armor/[1262] EnchArmorDaedricHelmetMarksman05 [ARMO-000D7AE8],ARMO
EnchArmorDaedricHelmetMarksman04,Casque daedra d'archerie majeure,Daedric Helmet of Eminent Archery,[00] Skyrim.esm/[21] Armor/[1263] EnchArmorDaedricHelmetMarksman04 [ARMO-000D7AE7],ARMO
EnchArmorDaedricHelmetMagicka06,Casque daedra de magie extrme,Daedric Helmet of Extreme Magicka,[00] Skyrim.esm/[21] Armor/[1264] EnchArmorDaedricHelmetMagicka06 [ARMO-000D7AE6],ARMO
